sk_consulta,sk_medico,sk_data,sk_tipo_consulta,preco_consulta,nota
7822,148039,1328,2.0,,3.6
7823,76777,848,2.0,,0.1
7824,62514,1601,2.0,,1.5
7825,14509,753,2.0,,4.6
7826,57912,359,2.0,,2.1
7827,59183,1025,2.0,,3.9
7828,62177,1062,2.0,,3.8
7829,70162,2117,2.0,200.0,0.7
7830,88436,1884,2.0,,3.3
7831,13911,2050,2.0,300.0,0.0
7832,40127,1491,2.0,,4.1
7833,27676,2078,2.0,,4.7
7834,94938,1468,2.0,,4.1
7835,130031,2013,2.0,,2.2
7836,128681,2085,2.0,,2.7
7837,31595,665,1.0,450.0,4.2
7838,43080,2063,2.0,,2.7
7839,73652,579,2.0,,1.6
7840,57207,1394,2.0,,3.3
7841,39399,1447,2.0,,4.9
7842,122399,691,2.0,,1.4
7843,27477,1821,2.0,,0.5
7844,115029,1110,2.0,,3.9
7845,128588,253,2.0,,4.2
7846,37151,1611,2.0,,0.0
7847,3070,465,2.0,250.0,0.3
7848,64002,12,2.0,50.0,1.9
7849,82412,571,2.0,,1.0
7850,70976,220,2.0,,3.8
7851,22968,1696,2.0,100.0,4.8
7852,123662,1101,2.0,,1.0
7853,17084,640,2.0,,1.8
7854,38247,1435,2.0,,2.9
7855,136697,845,2.0,,2.9
7856,164999,664,2.0,,2.2
7857,143733,865,2.0,,2.0
7858,117819,1880,2.0,,4.7
7859,19907,2149,2.0,300.0,3.1
7860,136464,1317,2.0,,3.6
7861,71822,1055,2.0,,4.6
7862,162759,293,2.0,,1.9
7863,53307,184,2.0,,3.7
7864,113459,689,2.0,,4.0
7865,75015,2032,2.0,,1.4
7866,141514,1933,2.0,,4.0
7867,77259,1248,2.0,,4.2
7868,111923,644,2.0,150.0,3.0
7869,112320,1672,2.0,150.0,3.2
7870,74483,1435,2.0,,1.8
7871,47611,919,2.0,,0.4
7872,51613,109,2.0,,4.0
7873,26312,2190,2.0,,0.1
7874,124224,507,2.0,,0.2
7875,58663,128,2.0,,2.8
7876,94002,994,2.0,,2.8
7877,17802,876,2.0,500.0,4.1
7878,103503,1588,2.0,,1.2
7879,64238,793,2.0,,2.9
7880,111616,557,2.0,,1.5
7881,97716,115,2.0,,0.2
7882,15154,1541,2.0,250.0,0.5
7883,83126,1868,2.0,,2.9
7884,80625,2140,2.0,,0.5
7885,146401,2013,2.0,,1.6
7886,92300,1037,2.0,,4.4
7887,81898,1699,2.0,,2.7
7888,145497,2080,2.0,,1.9
7889,31408,1720,2.0,,3.5
7890,69685,1868,2.0,150.0,0.7
7891,102387,1963,2.0,,0.7
7892,30966,77,2.0,,4.0
7893,127681,1828,2.0,,3.9
7894,72226,1423,2.0,,3.6
7895,152453,1741,2.0,,3.5
7896,82764,2039,2.0,,3.8
7897,21411,561,2.0,,1.0
7898,161932,1811,2.0,,1.9
7899,62651,259,2.0,,4.2
7900,16205,2005,2.0,,1.9
7901,34683,1504,2.0,,4.5
7902,150061,7,2.0,,4.8
7903,30088,1195,2.0,,4.2
7904,78121,232,2.0,,3.3
7905,37427,1687,2.0,,3.5
7906,96416,1701,2.0,,2.2
7907,70833,1185,2.0,300.0,2.5
7908,154061,102,2.0,,3.8
7909,28384,1968,2.0,350.0,3.6
7910,84095,696,2.0,,4.7
7911,153843,2169,2.0,,0.8
7912,150248,1634,2.0,,4.1
7913,3656,1672,2.0,,0.9
7914,70041,1410,2.0,,3.0
7915,140466,384,2.0,,3.5
7916,86079,1007,2.0,,3.4
7917,136523,819,2.0,,2.7
7918,137459,1471,2.0,,3.1
7919,155339,488,2.0,,1.1
7920,164309,726,2.0,,3.5
7921,111189,306,2.0,,3.0
7922,4150,1405,1.0,350.0,4.1
7923,100521,1892,2.0,,1.0
7924,106320,1328,2.0,,4.6
7925,45741,922,2.0,,2.1
7926,65582,286,2.0,,1.2
7927,78555,1192,2.0,,4.1
7928,151502,1242,2.0,,1.4
7929,128273,1529,2.0,80.0,1.7
7930,122169,2087,2.0,,2.6
7931,117454,1340,2.0,,0.8
7932,156687,1214,2.0,,2.9
7933,13353,1656,2.0,150.0,3.0
7934,12681,1184,2.0,,4.1
7935,115519,1373,2.0,260.0,4.5
7936,32788,1443,2.0,,1.6
7937,97383,1464,2.0,,4.8
7938,12783,1016,2.0,250.0,1.0
7939,22264,137,2.0,300.0,3.3
7940,137471,748,2.0,,4.4
7941,49084,230,1.0,250.0,0.6
7942,35928,2033,2.0,,0.4
7943,157057,1818,2.0,,1.8
7944,131223,1079,2.0,,1.0
7945,126111,202,2.0,,0.3
7946,5195,875,2.0,,2.5
7947,59967,194,2.0,,3.9
7948,160400,542,2.0,,2.0
7949,145400,404,2.0,,3.6
7950,133923,1542,2.0,250.0,2.1
7951,86466,1156,2.0,,3.6
7952,119542,1518,2.0,,0.6
7953,106662,186,2.0,,0.4
7954,57362,14,2.0,,4.1
7955,160452,1018,2.0,,0.3
7956,38328,1301,2.0,,2.2
7957,26970,517,2.0,,1.1
7958,15025,2153,2.0,350.0,1.7
7959,80058,1375,2.0,80.0,0.2
7960,8435,1770,1.0,400.0,3.1
7961,106931,1843,2.0,400.0,3.0
7962,50429,1990,2.0,,2.5
7963,78871,1832,2.0,,4.2
7964,55601,1920,2.0,400.0,1.1
7965,80733,11,2.0,,1.7
7966,89751,112,2.0,,4.6
7967,10712,939,2.0,,2.8
7968,29782,1632,2.0,,2.0
7969,145251,630,2.0,230.0,1.1
7970,105492,2136,2.0,,0.0
7971,68838,158,2.0,,3.2
7972,56482,542,2.0,,1.1
7973,158588,845,2.0,,0.9
7974,76664,1411,2.0,,1.7
7975,91681,1586,2.0,,4.8
7976,28171,1602,2.0,,2.0
7977,59911,891,2.0,,2.9
7978,53263,336,2.0,,2.2
7979,74680,1221,2.0,,2.8
7980,1785,1506,1.0,680.0,0.8
7981,53585,847,2.0,,2.9
7982,137550,2094,2.0,,4.6
7983,160220,1479,2.0,,4.5
7984,65999,2062,2.0,,4.7
7985,2997,56,2.0,100.0,2.1
7986,132312,615,2.0,150.0,2.8
7987,15059,8,2.0,,1.9
7988,57622,1631,2.0,,2.5
7989,120357,1314,2.0,100.0,0.9
7990,80676,2101,2.0,,0.9
7991,163204,1040,2.0,,2.9
7992,80735,766,2.0,,0.8
7993,73666,1482,2.0,150.0,0.7
7994,95685,1032,2.0,,0.4
7995,57847,1315,2.0,460.0,3.5
7996,48260,659,2.0,,1.9
7997,45732,2151,2.0,,4.5
7998,29793,2173,2.0,,4.3
7999,27671,817,1.0,350.0,2.3
8000,64800,234,2.0,,4.2
8001,115746,1115,2.0,,1.3
8002,122784,281,1.0,,0.0
8003,76979,1393,2.0,,3.4
8004,164007,11,2.0,,0.2
8005,116856,1462,2.0,,3.2
8006,139010,1848,2.0,,4.5
8007,49943,124,2.0,,4.6
8008,122059,896,2.0,,0.0
8009,134076,1031,2.0,,4.7
8010,28453,632,2.0,,2.4
8011,85047,1714,2.0,,3.5
8012,80078,736,2.0,,3.5
8013,125235,768,2.0,,3.9
8014,38724,1480,2.0,,1.8
8015,144973,264,2.0,,0.3
8016,81233,565,2.0,,3.3
8017,146476,686,2.0,,1.9
8018,26617,170,2.0,,4.8
8019,31962,281,2.0,,2.3
8020,16315,793,2.0,100.0,4.6
8021,83221,985,2.0,150.0,1.2
8022,109118,434,2.0,,1.0
8023,5367,534,2.0,,4.8
8024,86372,1553,2.0,,0.5
8025,52540,1102,2.0,100.0,5.0
8026,127796,240,2.0,,4.6
8027,121458,1938,2.0,,0.1
8028,115215,1834,2.0,100.0,0.9
8029,111383,1287,2.0,350.0,2.8
8030,1013,797,1.0,400.0,4.1
8031,138907,1278,2.0,,0.8
8032,91490,1802,2.0,250.0,2.5
8033,112108,1405,2.0,,2.1
8034,88222,1539,2.0,,3.6
8035,113660,165,2.0,,0.7
8036,45505,1207,2.0,220.0,1.2
8037,76810,2040,2.0,,3.0
8038,93201,818,2.0,,2.7
8039,158582,604,2.0,,0.4
8040,21973,894,2.0,,3.7
8041,42841,2135,2.0,650.0,3.9
8042,126574,401,2.0,,4.6
8043,95708,247,2.0,,4.4
8044,5297,1519,1.0,350.0,3.3
8045,1069,255,1.0,250.0,0.2
8046,83767,1714,2.0,,3.1
8047,64966,1638,2.0,100.0,0.0
8048,48916,1209,2.0,,2.5
8049,95400,1748,2.0,,3.7
8050,7564,546,2.0,350.0,4.5
8051,32070,2064,2.0,,3.0
8052,164232,1682,2.0,,0.2
8053,29464,205,2.0,350.0,3.5
8054,59869,1744,2.0,,2.8
8055,149250,924,2.0,,5.0
8056,108410,1286,2.0,150.0,1.5
8057,68174,1939,2.0,,3.9
8058,35197,806,2.0,,0.4
8059,54874,200,2.0,,0.9
8060,159704,2005,2.0,,1.2
8061,148857,1174,2.0,,1.0
8062,61779,969,2.0,,1.3
8063,1680,1058,1.0,,3.2
8064,101124,300,2.0,,1.5
8065,109048,135,2.0,,4.9
8066,117235,106,2.0,,4.4
8067,144159,1863,2.0,,2.9
8068,52205,1763,2.0,,1.9
8069,106729,1202,2.0,,2.7
8070,91449,286,2.0,,0.2
8071,86644,1508,2.0,,1.0
8072,158177,609,2.0,,4.2
8073,58633,643,2.0,,3.1
8074,147388,1740,2.0,,4.9
8075,85580,702,2.0,,1.7
8076,131497,692,2.0,,4.0
8077,9367,946,2.0,400.0,3.2
8078,112139,666,2.0,,2.7
8079,29830,2156,2.0,,2.8
8080,130349,630,2.0,,4.8
8081,76242,1666,2.0,,3.0
8082,99746,1673,2.0,,1.0
8083,17033,1301,2.0,,3.3
8084,85848,798,2.0,,4.8
8085,143991,1303,2.0,,1.9
8086,63226,1377,2.0,,1.3
8087,145671,971,2.0,,0.8
8088,76373,1452,2.0,,4.6
8089,131760,1914,2.0,,4.0
8090,25078,220,2.0,,2.2
8091,82301,117,2.0,,0.4
8092,86963,593,2.0,,1.7
8093,132870,1106,2.0,,4.3
8094,58470,1566,2.0,,4.1
8095,107252,1053,2.0,,2.0
8096,80267,1861,2.0,,5.0
8097,77488,1276,2.0,,3.4
8098,56916,1456,2.0,,0.1
8099,149873,1639,2.0,,0.8
8100,114125,23,2.0,,3.8
8101,91330,442,1.0,100.0,2.6
8102,90043,1325,2.0,,1.2
8103,102338,1253,1.0,,3.7
8104,87995,448,2.0,,4.1
8105,154790,2113,2.0,,5.0
8106,104751,2077,2.0,,2.1
8107,64680,1546,2.0,450.0,3.5
8108,92070,1704,2.0,150.0,2.8
8109,79286,683,2.0,,0.3
8110,96687,916,2.0,,2.2
8111,89152,1357,2.0,,1.1
8112,133205,801,2.0,,4.2
8113,133590,1007,2.0,,0.1
8114,137791,914,2.0,70.0,1.7
8115,137858,1253,2.0,,2.1
8116,15608,699,2.0,,1.1
8117,95381,592,2.0,300.0,3.9
8118,151426,236,2.0,,1.4
8119,77351,2049,2.0,,4.6
8120,33162,129,2.0,,0.5
8121,157607,1848,2.0,,2.3
8122,148590,102,2.0,,4.9
8123,70788,123,2.0,,1.0
8124,39326,1055,2.0,,0.2
8125,34830,1252,2.0,,4.3
8126,11182,583,2.0,200.0,2.8
8127,41718,1206,2.0,,0.6
8128,84402,447,2.0,,1.8
8129,155311,2144,2.0,180.0,4.0
8130,29977,1461,2.0,200.0,0.5
8131,81216,467,2.0,,4.1
8132,55899,1147,2.0,,2.9
8133,36303,863,2.0,350.0,3.9
8134,64103,1035,2.0,,1.8
8135,81956,509,2.0,,3.2
8136,98035,717,2.0,,2.2
8137,76141,1230,2.0,,0.0
8138,156062,2129,2.0,,0.8
8139,48953,372,2.0,,4.5
8140,49996,1209,2.0,,2.6
8141,46710,433,2.0,,0.3
8142,77810,1405,2.0,50.0,1.9
8143,112379,107,2.0,,3.2
8144,39895,91,2.0,,2.8
8145,3198,739,2.0,100.0,0.4
8146,90595,122,2.0,,4.7
8147,140058,261,2.0,,1.5
8148,75751,1033,2.0,,2.8
8149,146315,744,2.0,,4.8
8150,147998,2009,2.0,,0.7
8151,104372,967,2.0,,4.9
8152,9690,996,2.0,280.0,4.0
8153,136378,1676,2.0,,4.8
8154,8077,1143,2.0,,0.9
8155,110018,756,2.0,,2.7
8156,162157,356,2.0,,1.2
8157,23512,422,2.0,120.0,3.2
8158,112459,1637,2.0,220.0,1.9
8159,90503,64,2.0,,2.8
8160,2707,1526,1.0,,4.5
8161,13628,678,1.0,400.0,3.2
8162,61424,1565,2.0,,2.2
8163,32493,197,1.0,400.0,3.0
8164,371,1870,2.0,150.0,1.4
8165,114212,175,2.0,,3.6
8166,128924,765,2.0,100.0,2.9
8167,6034,1558,2.0,130.0,3.1
8168,4979,943,2.0,,4.0
8169,153570,233,2.0,220.0,2.3
8170,67836,586,2.0,300.0,2.6
8171,113350,42,2.0,,4.2
8172,138321,250,2.0,,1.1
8173,164637,1363,2.0,,0.1
8174,38486,1248,2.0,,3.1
8175,21612,1460,2.0,250.0,4.7
8176,151199,1677,2.0,,0.4
8177,104048,1822,2.0,,2.7
8178,138563,673,2.0,120.0,2.9
8179,11877,1660,2.0,350.0,1.4
8180,111243,1938,2.0,,1.4
8181,52541,1299,2.0,,2.4
8182,51090,1866,2.0,200.0,4.6
8183,34439,991,2.0,,3.6
8184,25897,910,2.0,,3.8
8185,126591,524,2.0,,0.4
8186,161463,2132,2.0,,3.1
8187,102668,446,2.0,,4.9
8188,60200,533,2.0,,4.4
8189,35785,34,2.0,250.0,1.1
8190,21802,589,1.0,,2.2
8191,23347,1988,2.0,,0.2
8192,124082,315,2.0,,4.3
8193,135029,119,2.0,,2.0
8194,130843,1478,2.0,,1.6
8195,1331,1740,1.0,470.0,1.7
8196,117567,1326,2.0,120.0,4.2
8197,70393,529,2.0,,2.2
8198,23196,828,2.0,,1.6
8199,99454,819,2.0,350.0,1.2
8200,24074,1055,2.0,,0.3
8201,55237,17,2.0,150.0,3.1
8202,137193,1529,2.0,,2.0
8203,52567,1007,2.0,,4.1
8204,105796,1215,2.0,,0.2
8205,86938,1414,2.0,,2.3
8206,54609,524,2.0,120.0,1.5
8207,102274,1113,2.0,,3.9
8208,40789,428,2.0,,0.2
8209,68945,440,2.0,,1.7
8210,157828,826,2.0,,3.2
8211,122383,385,2.0,,3.7
8212,67950,683,2.0,,4.1
8213,153232,220,2.0,,1.9
8214,46188,635,2.0,100.0,1.6
8215,163796,1687,2.0,,0.7
8216,156025,364,2.0,,3.2
8217,39438,361,2.0,,1.4
8218,150732,1446,2.0,,2.9
8219,27375,615,2.0,,1.2
8220,97839,1296,2.0,120.0,1.0
8221,108507,2121,2.0,,2.8
8222,111573,1147,2.0,,4.5
8223,99744,1641,2.0,,0.8
8224,82728,188,2.0,,2.0
8225,117197,956,2.0,,0.9
8226,163612,1646,2.0,,1.1
8227,125412,1768,2.0,,3.4
8228,140174,1200,2.0,,1.0
8229,86165,739,2.0,,1.8
8230,57397,1036,2.0,,3.0
8231,41547,1084,1.0,,2.6
8232,143518,1089,2.0,,3.1
8233,142863,1683,2.0,,5.0
8234,157288,874,2.0,,0.1
8235,149217,590,2.0,,2.1
8236,45064,188,2.0,,4.4
8237,56666,1832,2.0,,4.5
8238,137781,406,1.0,120.0,1.1
8239,44225,1410,2.0,,2.8
8240,109075,1797,2.0,,2.6
8241,121904,1662,2.0,,2.2
8242,154256,1867,2.0,,3.6
8243,50981,1122,2.0,,0.8
8244,22518,1610,1.0,400.0,2.8
8245,84287,1151,2.0,,1.1
8246,49154,274,2.0,,0.6
8247,155904,962,2.0,,3.3
8248,163391,137,2.0,,1.6
8249,87807,2079,2.0,,0.4
8250,49234,1178,2.0,,3.5
8251,138618,1910,2.0,,3.5
8252,164346,1680,2.0,,1.9
8253,114350,1553,2.0,,2.8
8254,6645,1842,1.0,120.0,2.4
8255,137793,1751,2.0,40.0,2.6
8256,146735,1115,2.0,,0.9
8257,97073,227,2.0,,4.4
8258,120681,1684,2.0,,2.4
8259,106819,355,2.0,,2.4
8260,92481,1576,2.0,,0.1
8261,18522,45,2.0,350.0,4.2
8262,104958,1484,2.0,,2.1
8263,6068,1530,1.0,120.0,0.7
8264,133117,1744,2.0,,3.4
8265,41744,1937,2.0,,2.4
8266,98339,1770,2.0,,2.6
8267,101735,1880,2.0,230.0,2.1
8268,63812,946,2.0,300.0,4.2
8269,92156,1492,2.0,,2.7
8270,159047,2153,2.0,,4.7
8271,10000,1814,1.0,190.0,1.8
8272,163417,571,2.0,,0.0
8273,148062,1052,2.0,,1.0
8274,121587,791,2.0,,0.3
8275,98240,257,2.0,,1.4
8276,85966,1125,2.0,,1.4
8277,139608,1582,2.0,,3.5
8278,149667,1519,2.0,,2.4
8279,164698,1599,2.0,,0.4
8280,90296,1856,2.0,,3.0
8281,55065,1544,2.0,,4.3
8282,4490,2006,2.0,350.0,4.8
8283,139967,673,2.0,,2.1
8284,25458,1701,2.0,,4.4
8285,87369,2186,2.0,150.0,3.4
8286,5788,1614,2.0,,0.6
8287,141157,981,2.0,,2.6
8288,15347,1952,2.0,,4.6
8289,81679,1647,2.0,,1.5
8290,131941,480,2.0,,1.5
8291,127374,690,2.0,,3.3
8292,4033,214,1.0,400.0,4.1
8293,91370,704,2.0,,0.5
8294,21808,1747,1.0,140.0,0.7
8295,27381,893,2.0,,1.5
8296,24606,803,2.0,,3.4
8297,124964,1468,2.0,,3.2
8298,124155,1915,2.0,,2.2
8299,69051,461,2.0,,4.7
8300,110615,1275,2.0,,4.3
8301,121540,1649,2.0,,4.1
8302,81204,235,2.0,,2.1
8303,122012,96,2.0,145.0,3.2
8304,129048,1738,2.0,,1.7
8305,36450,638,2.0,,4.5
8306,146173,630,2.0,,2.7
8307,96081,1540,2.0,,2.1
8308,143052,163,2.0,,2.6
8309,24412,392,2.0,300.0,0.3
8310,64455,684,2.0,,0.2
8311,6709,836,2.0,,1.1
8312,119030,1791,2.0,,3.1
8313,78454,1633,2.0,250.0,1.4
8314,95940,1102,2.0,,3.0
8315,127318,1279,2.0,,0.3
8316,73418,974,2.0,,4.5
8317,126944,2180,2.0,,0.5
8318,146269,890,2.0,,4.4
8319,10102,586,2.0,300.0,1.0
8320,57920,1574,2.0,,0.2
8321,11713,821,2.0,300.0,0.0
8322,26963,551,2.0,,3.9
8323,72857,1491,2.0,,4.8
8324,44357,2157,2.0,,2.6
8325,123734,543,2.0,,1.3
8326,133939,1761,2.0,250.0,3.3
8327,53638,902,2.0,140.0,3.1
8328,104556,1553,2.0,,2.2
8329,52501,728,2.0,250.0,3.3
8330,162443,1719,2.0,,0.3
8331,67792,1816,2.0,,1.8
8332,113361,383,2.0,,0.2
8333,117567,1928,2.0,120.0,4.2
8334,99021,2089,2.0,,3.3
8335,126828,1096,2.0,,3.8
8336,19864,82,2.0,,1.1
8337,9923,1736,1.0,600.0,2.5
8338,14485,881,2.0,400.0,1.1
8339,161751,558,2.0,,3.3
8340,101329,203,2.0,,3.6
8341,126767,1428,2.0,,2.6
8342,160052,551,2.0,,4.1
8343,131483,975,2.0,,1.2
8344,2968,2125,1.0,80.0,2.3
8345,27752,68,2.0,,2.6
8346,122739,19,2.0,,0.0
8347,21226,1917,2.0,200.0,4.0
8348,42595,966,2.0,,4.9
8349,773,855,1.0,170.0,1.9
8350,159899,244,2.0,,2.8
8351,97479,10,2.0,,0.6
8352,91932,412,2.0,,3.8
8353,152948,572,2.0,,4.4
8354,109901,1273,2.0,,3.9
8355,96410,500,2.0,,1.0
8356,115616,265,2.0,300.0,0.1
8357,64775,693,2.0,,3.2
8358,130546,766,2.0,,1.8
8359,164856,1650,2.0,,3.1
8360,91304,548,2.0,,3.3
8361,138848,862,2.0,,2.7
8362,55604,546,2.0,,3.3
8363,59679,990,2.0,,0.6
8364,2898,237,2.0,300.0,2.7
8365,9429,1760,2.0,350.0,4.1
8366,25,1087,1.0,350.0,4.2
8367,101294,486,2.0,,4.5
8368,9085,2018,1.0,120.0,1.9
8369,135246,1938,2.0,,3.5
8370,110026,2086,2.0,,0.6
8371,106714,200,2.0,,3.1
8372,37333,1481,2.0,,3.8
8373,9810,451,1.0,,0.6
8374,66400,1342,2.0,,3.1
8375,34787,542,2.0,,1.0
8376,53812,1144,2.0,,2.8
8377,20746,1079,1.0,300.0,1.7
8378,52853,227,2.0,,0.3
8379,39908,1890,2.0,,0.4
8380,74675,912,2.0,,1.9
8381,80301,597,2.0,,3.8
8382,154109,124,2.0,,3.8
8383,42844,1776,2.0,,3.0
8384,74143,367,2.0,,3.0
8385,926,2106,1.0,350.0,4.6
8386,91376,1103,2.0,250.0,2.8
8387,81610,289,2.0,,2.3
8388,7336,647,2.0,,0.2
8389,96574,633,2.0,,1.9
8390,8768,2071,2.0,,1.8
8391,99698,1486,2.0,,1.1
8392,87951,403,2.0,,4.3
8393,35891,215,2.0,,1.8
8394,36974,563,2.0,,2.8
8395,99643,716,2.0,,4.3
8396,89651,527,2.0,,3.4
8397,115332,486,2.0,,4.2
8398,46710,422,2.0,,4.5
8399,162858,1856,2.0,,3.9
8400,3374,397,2.0,350.0,2.2
8401,154688,1165,2.0,150.0,0.2
8402,26103,1597,2.0,,3.8
8403,130423,2144,2.0,,2.9
8404,66678,1413,2.0,,3.6
8405,21853,170,2.0,,4.3
8406,53275,94,2.0,150.0,2.1
8407,142231,1499,2.0,,1.4
8408,83351,1366,2.0,,2.2
8409,86951,1407,2.0,,1.6
8410,2763,991,1.0,450.0,1.0
8411,163215,1237,2.0,,2.4
8412,95413,396,2.0,,0.1
8413,21548,1158,2.0,,2.9
8414,77535,477,2.0,,4.0
8415,9980,2052,1.0,100.0,2.6
8416,69291,2062,2.0,,0.9
8417,40683,602,2.0,400.0,3.8
8418,119683,191,2.0,,1.4
8419,112300,1409,2.0,330.0,2.2
8420,91278,721,2.0,,0.6
8421,92353,2019,2.0,,3.1
8422,163619,1604,2.0,,3.0
8423,91539,1381,2.0,,1.9
8424,124240,648,2.0,,0.9
8425,154373,790,2.0,,4.9
8426,124163,878,2.0,,0.6
8427,15903,1384,2.0,,4.9
8428,46351,759,2.0,,2.2
8429,132789,1608,2.0,,0.7
8430,99983,468,2.0,,1.0
8431,7620,1761,1.0,250.0,0.3
8432,62668,1305,2.0,,0.7
8433,52947,830,2.0,,2.5
8434,117417,1036,2.0,,0.9
8435,125224,711,2.0,,0.8
8436,29137,192,2.0,,1.2
8437,86718,2018,2.0,180.0,4.8
8438,77419,218,2.0,,4.6
8439,123459,1976,2.0,,1.9
8440,142062,2062,2.0,,4.5
8441,104977,2141,2.0,,1.4
8442,73635,1432,2.0,,1.6
8443,96493,2085,2.0,,1.4
8444,155634,1444,2.0,,2.6
8445,101195,1776,2.0,,1.2
8446,18677,2138,2.0,,2.9
8447,63736,604,2.0,,4.3
8448,124699,1636,2.0,,2.4
8449,82040,1741,2.0,,3.1
8450,2818,2013,2.0,500.0,2.3
8451,117810,1028,2.0,,3.2
8452,85297,1747,2.0,,2.3
8453,45357,1794,2.0,,3.8
8454,10499,1011,2.0,,5.0
8455,54784,1793,2.0,,2.5
8456,143339,910,2.0,,3.9
8457,135921,2061,2.0,,3.7
8458,151102,549,2.0,200.0,0.6
8459,121179,2137,2.0,,4.2
8460,35077,245,2.0,,4.9
8461,127882,332,2.0,,1.3
8462,67290,138,2.0,,3.0
8463,72153,287,2.0,,3.5
8464,40022,1851,2.0,,3.7
8465,19420,1993,2.0,,5.0
8466,110104,2148,2.0,,2.2
8467,30057,395,2.0,,2.6
8468,84125,147,2.0,,1.4
8469,159491,122,2.0,,2.8
8470,8312,1826,2.0,,1.1
8471,69343,169,2.0,,3.0
8472,114458,799,2.0,,1.5
8473,124661,657,2.0,,4.7
8474,111723,37,2.0,,2.2
8475,146812,1734,2.0,150.0,4.4
8476,32576,679,2.0,,0.3
8477,42758,1982,1.0,,4.3
8478,1977,1174,2.0,250.0,3.2
8479,135059,1808,2.0,,2.9
8480,164263,1167,2.0,,2.8
8481,45832,1056,2.0,,2.4
8482,90611,1205,2.0,,2.3
8483,128199,61,2.0,,2.8
8484,92238,920,2.0,,3.1
8485,162190,781,2.0,,0.6
8486,128194,887,2.0,,1.3
8487,28568,1156,2.0,,2.9
8488,47833,246,2.0,,3.3
8489,144491,1620,2.0,,0.7
8490,124541,1028,2.0,,1.2
8491,159864,92,2.0,,1.0
8492,161541,76,2.0,,3.0
8493,67672,2040,2.0,,4.2
8494,35911,189,2.0,,1.7
8495,90481,86,2.0,,0.1
8496,81829,2032,2.0,150.0,3.5
8497,153625,553,2.0,,2.7
8498,122207,1170,2.0,,0.5
8499,6646,585,1.0,700.0,0.3
8500,157836,1983,2.0,,4.8
8501,148518,395,2.0,,1.6
8502,117911,984,2.0,160.0,2.4
8503,112956,840,2.0,,1.5
8504,32371,2086,2.0,,3.1
8505,33771,1667,1.0,300.0,4.2
8506,71488,1190,2.0,,2.1
8507,132491,2134,2.0,120.0,2.5
8508,114777,1342,2.0,,1.5
8509,70615,578,2.0,,1.8
8510,27900,448,2.0,,1.6
8511,148964,2007,2.0,,4.0
8512,152004,716,2.0,150.0,2.3
8513,58250,1776,2.0,,3.2
8514,31893,888,2.0,200.0,1.9
8515,146712,125,2.0,,3.0
8516,149780,1865,2.0,,3.8
8517,93540,240,2.0,270.0,3.9
8518,55851,1329,2.0,,2.0
8519,121869,496,1.0,160.0,3.8
8520,92754,1165,2.0,450.0,2.0
8521,6690,2163,2.0,450.0,0.4
8522,108836,1540,2.0,,0.5
8523,19149,53,2.0,,4.2
8524,164947,1023,2.0,,4.5
8525,47170,1749,2.0,400.0,0.4
8526,76272,1802,2.0,,0.5
8527,150527,1925,2.0,300.0,1.8
8528,63943,771,2.0,250.0,2.6
8529,147994,602,2.0,,4.5
8530,151220,1692,2.0,,0.2
8531,144834,1038,2.0,170.0,4.2
8532,2998,959,2.0,583.0,0.1
8533,161179,2191,2.0,,1.2
8534,113308,2110,2.0,250.0,0.3
8535,29282,15,2.0,,1.7
8536,162446,1607,2.0,,0.1
8537,158355,480,2.0,,2.1
8538,28337,609,1.0,250.0,2.6
8539,64457,1574,2.0,,2.3
8540,45796,2009,2.0,,2.8
8541,146613,2185,2.0,,0.2
8542,26801,879,2.0,100.0,0.0
8543,111676,1466,2.0,,3.3
8544,121975,487,2.0,400.0,3.3
8545,102222,1421,2.0,,2.3
8546,84953,1386,2.0,,3.0
8547,4024,1719,1.0,400.0,4.0
8548,134834,240,2.0,,3.5
8549,126697,1657,2.0,,3.7
8550,68675,510,2.0,,0.1
8551,58664,1915,2.0,,3.4
8552,53790,2092,2.0,,4.3
8553,156416,59,2.0,200.0,1.8
8554,41263,409,2.0,,4.7
8555,62424,332,2.0,95.0,2.8
8556,91132,611,2.0,,3.0
8557,118984,1935,2.0,,3.0
8558,120447,541,2.0,,2.5
8559,161221,1367,2.0,,2.4
8560,98401,324,2.0,,1.2
8561,14309,844,2.0,,4.6
8562,28811,2182,2.0,,4.8
8563,91298,1783,2.0,60.0,3.4
8564,124625,772,2.0,,3.3
8565,143529,1484,2.0,,1.5
8566,108008,841,2.0,,3.7
8567,117431,1966,2.0,,0.1
8568,57248,663,2.0,,3.7
8569,64379,877,2.0,,4.2
8570,107182,637,2.0,,1.0
8571,140270,398,1.0,200.0,3.9
8572,106205,672,2.0,,4.4
8573,93467,2140,2.0,350.0,2.5
8574,23393,1438,2.0,,4.4
8575,140338,1711,2.0,,1.8
8576,94284,1158,2.0,,0.6
8577,126251,665,2.0,,1.7
8578,161566,137,2.0,,4.9
8579,21062,1444,2.0,,2.3
8580,74933,1474,2.0,,2.4
8581,65667,354,2.0,,0.2
8582,143125,1184,2.0,,1.0
8583,3398,382,1.0,400.0,0.5
8584,18252,1208,2.0,,1.0
8585,91030,983,2.0,,0.2
8586,102308,1787,2.0,250.0,1.1
8587,53864,1558,1.0,100.0,4.4
8588,113944,113,2.0,,1.3
8589,7446,566,1.0,200.0,4.9
